id,type,ext:score,name,sort-name,gender,disambiguation,ipi-list,area.id,area.type,area.name,area.sort-name,area.life-span.ended,begin-area.id,begin-area.type,begin-area.name,begin-area.sort-name,begin-area.life-span.ended,life-span.begin,life-span.ended,country,isni-list,alias-list,tag-list,life-span.end,end-area.id,end-area.type,end-area.name,end-area.sort-name,end-area.life-span.ended,area.life-span.begin
9dfe357d-5313-40bb-9a86-d76422690160,Person,100,Ced P,Cedrick Ced P Willis,male,"Recording Artist, Producer, Businessman",['00811285950'],4b7d91b6-f976-49cc-83a8-e4bd105bc3d2,City,North Las Vegas,North Las Vegas,false,c4d48bca-3716-4533-8966-a25b8c7b50a5,City,Forrest City,Forrest City,false,1982-11-06,false,,,,,,,,,,,
f4d5cc07-3bc9-4836-9b15-88a08359bc63,Person,61,P!nk,Pink,female,American singer/songwriter,['00342943558'],489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,3c9c0781-4365-41d0-a3e9-847e2020a699,City,Doylestown,Doylestown,false,1979-09-08,false,US,['000000012028175X'],"[{'locale': 'en', 'sort-name': 'Pink', 'type': 'Artist name', 'alias': 'Pink'}, {'locale': 'en', 'sort-name': 'Moore, Alecia B.', 'alias': 'Alecia B. Moore'}, {'locale': 'en', 'sort-name': 'Moore, Alecia', 'alias': 'Alecia Moore'}, {'locale': 'en', 'sort-name': 'Moore, Alecia Beth', 'type': 'Legal name', 'alias': 'Alecia Beth Moore'}, {'sort-name': 'P.nk', 'type': 'Search hint', 'alias': 'P.nk'}]","[{'count': '5', 'name': 'pop'}, {'count': '1', 'name': 'electropop'}, {'count': '1', 'name': '2000s'}, {'count': '2', 'name': 'dance-pop'}, {'count': '3', 'name': 'pop rock'}, {'count': '0', 'name': 'pop and chart'}, {'count': '-1', 'name': 'united states'}, {'count': '0', 'name': 'sober'}, {'count': '1', 'name': 'contemporary r&b'}, {'count': '1', 'name': '2010s'}, {'count': '0', 'name': 'music for soccer moms'}]",,,,,,,
b0a16d0c-3d99-487d-be88-902131ad03d3,Person,61,Wesley Willis,"Willis, Wesley",male,,['00338071078'],489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,29a709d8-0320-493e-8d0c-f2c386662b7f,City,Chicago,Chicago,false,1963-05-31,true,US,,"[{'sort-name': 'Wesley Willis & the Dragnews', 'type': 'Search hint', 'alias': 'Wesley Willis & the Dragnews'}]",,2003-08-21,,,,,,
100ca519-7a2b-47b1-8e4e-efb56f11a669,Person,60,P. Andrew Willis,"Willis, P. Andrew",male,,,,,,,,,,,,,,false,,,,,,,,,,,
1550f952-c91b-40d7-9b4d-d26a259ee932,Person,59,Lil B,Lil B,male,"US rapper, a.k.a. ""The BasedGod""",,489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,f9719692-c39a-4d9c-bf8c-dd4035b09534,City,Berkeley,Berkeley,false,1989-08-17,false,US,['0000000377507152'],"[{'sort-name': 'Based God, The', 'alias': 'The Based God'}, {'sort-name': 'McCartney, Brandon Christopher', 'type': 'Legal name', 'alias': 'Brandon Christopher McCartney'}]","[{'count': '1', 'name': 'rap'}, {'count': '3', 'name': 'hip hop'}]",,,,,,,
24f1766e-9635-4d58-a4d4-9413f9f98a4c,Person,59,Johann Sebastian Bach,"Bach, Johann Sebastian",male,German Baroque period composer & musician,['00001749311'],85752fda-13c4-31a3-bee5-0e5cb1f51dad,Country,Germany,Germany,false,8331b712-99b9-41ef-bf58-0f033f8d926a,City,Eisenach,Eisenach,false,1685-03-21,true,DE,['0000000122764157'],"[{'sort-name': 'Johnann Sebastian Bach', 'type': 'Search hint', 'alias': 'Johnann Sebastian Bach'}, {'locale': 'fr', 'sort-name': 'Bach, Jean-Sébastien', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Jean-Sébastien Bach'}, {'locale': 'fr', 'sort-name': 'Bach, Johann Sebastian', 'type': 'Artist name', 'alias': 'Johann Sebastian Bach'}, {'locale': 'en', 'sort-name': 'Bach, Johann Sebastian', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Johann Sebastian Bach'}, {'locale': 'ja', 'sort-name': 'バッハ', 'alias': 'バッハ'}, {'locale': 'ko', 'sort-name': '바흐', 'alias': '바흐'}, {'locale': 'cs', 'sort-name': 'Bach, J. S.', 'alias': 'J. S. Bach'}, {'locale': 'uk', 'sort-name': 'Bach, Johann Sebastian', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Йоганн Себастьян Бах'}, {'sort-name': 'Bach', 'type': 'Search hint', 'alias': 'Bach'}, {'sort-name': 'Johann S. Bach', 'type': 'Search hint', 'alias': 'Johann S. Bach'}, {'sort-name': 'Johann Sebstian Bach', 'type': 'Search hint', 'alias': 'Johann Sebstian Bach'}, {'sort-name': 'Johann Sebasitan Bach', 'type': 'Search hint', 'alias': 'Johann Sebasitan Bach'}, {'sort-name': 'Себастьян Бах', 'alias': 'Себастьян Бах'}, {'sort-name': 'J.S.Bash', 'type': 'Search hint', 'alias': 'J.S.Bash'}, {'sort-name': 'Bach', 'type': 'Artist name', 'alias': 'Bach'}, {'locale': 'lv', 'sort-name': 'Bahs, J.S.', 'alias': 'J.S. Bahs'}, {'sort-name': 'Johann Savastian Bach', 'type': 'Search hint', 'alias': 'Johann Savastian Bach'}, {'sort-name': 'Jan Sebastian Bach', 'alias': 'Jan Sebastian Bach'}, {'locale': 'ru', 'sort-name': 'Бах, Иоганн Севастьян', 'type': 'Artist name', 'alias': 'Иоганн Севастьян Бах'}, {'sort-name': 'J. S. Bacj', 'type': 'Search hint', 'alias': 'J. S. Bacj'}, {'sort-name': 'J S Bach', 'type': 'Search hint', 'alias': 'J S Bach'}, {'sort-name': 'Johann Sebastuan Bach', 'type': 'Search hint', 'alias': 'Johann Sebastuan Bach'}, {'sort-name': 'J.S Bach', 'type': 'Search hint', 'alias': 'J.S Bach'}, {'sort-name': 'Johann-sebastian Bach', 'type': 'Search hint', 'alias': 'Johann-sebastian Bach'}, {'sort-name': 'J.S.Bach', 'type': 'Search hint', 'alias': 'J.S.Bach'}, {'sort-name': 'J.S. Bach', 'type': 'Search hint', 'alias': 'J.S. Bach'}, {'sort-name': 'JS Bach', 'type': 'Search hint', 'alias': 'JS Bach'}, {'sort-name': 'Johan Sebastian Bach', 'type': 'Search hint', 'alias': 'Johan Sebastian Bach'}, {'sort-name': 'Johann Sebastion Bach', 'type': 'Search hint', 'alias': 'Johann Sebastion Bach'}, {'sort-name': 'Johann Sabastian Bach', 'type': 'Search hint', 'alias': 'Johann Sabastian Bach'}, {'locale': 'ja', 'sort-name': 'バッハ ヨハンゼバスティアン', 'type': 'Artist name', 'alias': 'ヨハン・ゼバスティアン・バッハ'}, {'locale': 'el', 'sort-name': 'Μπαχ, Γιόχαν Σεμπάστιαν', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Γιόχαν Σεμπάστιαν Μπαχ'}, {'locale': 'ru', 'sort-name': 'Бах, Иоганн Себастьян', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Иоганн Себастьян Бах'}, {'locale': 'de', 'sort-name': 'Bach, Johann Sebastian', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Johann Sebastian Bach'}, {'sort-name': 'Bach (1685-1750)', 'type': 'Search hint', 'alias': 'Bach (1685-1750)'}, {'locale': 'ar', 'sort-name': 'يوهان سباستيان باخ', 'type': 'Artist name', 'primary': 'primary', 'alias': 'يوهان سباستيان باخ'}, {'locale': 'lv', 'sort-name': 'Bahs, J. S.', 'alias': 'J. S. Bahs'}, {'locale': 'ja', 'sort-name': 'バッハ ヨハンゼバスティアン', 'type': 'Artist name', 'primary': 'primary', 'alias': 'J.S.バッハ'}, {'locale': 'lv', 'sort-name': 'Bahs, J.S.', 'alias': 'J.S.Bahs'}]","[{'count': '14', 'name': 'classical'}, {'count': '4', 'name': 'german'}, {'count': '0', 'name': 'german composer'}, {'count': '1', 'name': 'orchestral'}, {'count': '6', 'name': 'composer'}, {'count': '0', 'name': 'organist'}, {'count': '7', 'name': 'baroque'}, {'count': '0', 'name': 'latin'}, {'count': '2', 'name': 'european'}, {'count': '0', 'name': 'bach'}, {'count': '1', 'name': 'mass'}, {'count': '0', 'name': 'wagner'}, {'count': '0', 'name': 'six'}, {'count': '0', 'name': '134a'}, {'count': '1', 'name': 'motet'}, {'count': '0', 'name': 'mathäuspassion'}, {'count': '0', 'name': 'messe h-moll'}, {'count': '0', 'name': 'vox'}, {'count': '1', 'name': 'cantata'}, {'count': '0', 'name': 'cantata 147'}, {'count': '-1', 'name': 'bach double violin concerto'}, {'count': '1', 'name': 'helmut walcha'}, {'count': '1', 'name': '1036'}]",1750-07-28,20619e36-fca8-4499-bcc8-be01a3ea3e41,City,Leipzig,Leipzig,false,
27c2a256-7a33-4bb2-9603-208853112360,,59,B-P,B-P,,,,,,,,,,,,,,,false,,,,,,,,,,,
a9994c27-fa9a-438d-9897-86107a52ee58,,59,P. B.,P. B.,,,,,,,,,,,,,,,false,,,,,,,,,,,
d787793b-1853-446b-a540-54c9137aee31,Person,59,Scott P. Schreer,"Schreer, Scott P.",male,,['00037000822'],489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,,,,,,1953,false,US,,"[{'sort-name': 'Schreer, Scott P', 'alias': 'Scott P Schreer'}, {'sort-name': 'Schreer, Scott', 'alias': 'Scott Schreer'}]",,,,,,,,
94b31fa1-3c50-498a-83c4-9dab8ccf720e,Person,58,Willis,Willis,female,English folk rock,,f03d09b3-39dc-4083-afd6-159e3f0d462f,City,London,London,false,,,,,,,false,,,"[{'sort-name': 'Willis, Hayley', 'type': 'Legal name', 'alias': 'Hayley Willis'}]",,,,,,,,
9871f931-c64a-4c09-b090-d1ce25b2c073,Person,58,Chris Willis,"Willis, Chris",male,US singer-songwriter & producer,"['00231473001', '00231473100']",489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,a55188f6-e976-499b-97b2-735985458216,City,Dayton,Dayton,false,1969-02-26,false,US,['0000000066579490'],,,,,,,,,
91becfb7-003a-40c5-affa-24876b90a3e3,Person,58,Chuck Willis,"Willis, Chuck",male,,['00033007237'],489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,26e0e534-19ea-4645-bfb3-1aa4e83a4046,City,Atlanta,Atlanta,false,1928-01-31,true,US,['0000000118781755'],"[{'sort-name': 'Willis, Harold Jerome', 'type': 'Legal name', 'alias': 'Harold Jerome Willis'}, {'sort-name': 'Harold Willis', 'alias': 'Harold Willis'}]",,1958-04-10,29a709d8-0320-493e-8d0c-f2c386662b7f,City,Chicago,Chicago,false,
b972f589-fb0e-474e-b64a-803b0364fa75,Person,57,Wolfgang Amadeus Mozart,"Mozart, Wolfgang Amadeus",male,classical composer,['00021693006'],caac77d1-a5c8-3e6e-8e27-90b44dcc1446,Country,Austria,Austria,false,f0590317-8b42-4498-a2e4-34cc5562fcf8,City,Salzburg,Salzburg,false,1756-01-27,true,AT,['0000000121269154'],"[{'locale': 'ja', 'sort-name': 'モーツァルト', 'alias': 'モーツァルト'}, {'locale': 'ja', 'sort-name': 'ヴォルフガンク・アマデウス・モーツァルト', 'alias': 'ヴォルフガンク・アマデウス・モーツァルト'}, {'locale': 'en', 'sort-name': 'Mozart, W.A.', 'type': 'Artist name', 'alias': 'W.A.Mozart'}, {'sort-name': 'Wolfgang Amade Mozart', 'alias': 'Wolfgang Amade Mozart'}, {'sort-name': 'Wolfgang Anadeus Mozart', 'alias': 'Wolfgang Anadeus Mozart'}, {'locale': 'lv', 'sort-name': 'Mocarts, Volfgangs Amadejs', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Volfgangs Amadejs Mocarts'}, {'sort-name': 'W.A. Mozart', 'type': 'Search hint', 'alias': 'W.A. Mozart'}, {'sort-name': 'W A Mozart', 'type': 'Search hint', 'alias': 'W A Mozart'}, {'sort-name': 'Wolfgang Amedeus Mozart', 'type': 'Search hint', 'alias': 'Wolfgang Amedeus Mozart'}, {'locale': 'de', 'sort-name': 'Mozart, Wolfgang Amadeus', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Wolfgang Amadeus Mozart'}, {'sort-name': 'Wolfgang Amadeaus Mozart', 'type': 'Search hint', 'alias': 'Wolfgang Amadeaus Mozart'}, {'locale': 'en', 'sort-name': 'Mozart, Wolfgang Amadeus', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Wolfgang Amadeus Mozart'}, {'sort-name': 'Mozart, Wolfgang Amadeus', 'alias': 'Wolfang Amadeus Mozart'}, {'sort-name': 'Wolfang A. Mozart', 'type': 'Search hint', 'alias': 'Wolfang A. Mozart'}, {'sort-name': 'Mozart', 'type': 'Artist name', 'alias': 'Mozart'}, {'sort-name': 'Wolfgan Amadeus Mozart', 'type': 'Search hint', 'alias': 'Wolfgan Amadeus Mozart'}, {'locale': 'ru', 'sort-name': 'Моцарт, Вольфганг Амадей', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Вольфганг Амадей Моцарт'}, {'sort-name': 'W. A. Mozart', 'type': 'Search hint', 'alias': 'W. A. Mozart'}, {'sort-name': 'Wolfgang A. Mozart', 'type': 'Search hint', 'alias': 'Wolfgang A. Mozart'}, {'sort-name': 'WA Mozart', 'type': 'Search hint', 'alias': 'WA Mozart'}, {'sort-name': 'Wolfgang Armadeus Mozart', 'type': 'Search hint', 'alias': 'Wolfgang Armadeus Mozart'}, {'sort-name': 'Mosart', 'type': 'Search hint', 'alias': 'Mosart'}, {'sort-name': 'Wolfgang Amadues Mozart', 'type': 'Search hint', 'alias': 'Wolfgang Amadues Mozart'}, {'locale': 'ko', 'sort-name': '모짜르트', 'type': 'Artist name', 'alias': '볼프강 아마데우스 모짜르트'}, {'sort-name': 'Mozart, Johannes Chrysostomus Wolfgangus Theophilus', 'type': 'Legal name', 'alias': 'Johannes Chrysostomus Wolfgangus Theophilus Mozart'}]","[{'count': '15', 'name': 'classical'}, {'count': '2', 'name': 'german'}, {'count': '3', 'name': 'opera'}, {'count': '7', 'name': 'austrian'}, {'count': '7', 'name': 'composer'}, {'count': '4', 'name': 'european'}, {'count': '0', 'name': 'series-mozart-complete works-philips'}, {'count': '1', 'name': 'symphony'}, {'count': '0', 'name': '1991'}, {'count': '0', 'name': 'complete mozart edition'}, {'count': '1', 'name': 'concerto'}, {'count': '0', 'name': 'requiem'}, {'count': '0', 'name': 'complete'}, {'count': '4', 'name': 'classical period'}, {'count': '1', 'name': 'sonata'}, {'count': '-1', 'name': 'late symphonies'}, {'count': '0', 'name': 'volume 15'}, {'count': '0', 'name': 'gould'}, {'count': '2', 'name': 'austrian composer'}, {'count': '0', 'name': 'karl ristenpart'}, {'count': '0', 'name': 'rothenberger'}, {'count': '1', 'name': 'ascanio in alba'}]",1791-12-05,afff1a94-a98b-4322-8874-3148139ab6da,City,Wien,Wien,false,
826a05c0-d560-4411-a39b-2d6d50a2acc6,Person,57,Willis Jackson,"Jackson, Willis",male,tenor saxophonist,,489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,4a9aeb42-3763-4234-8fb8-1167ac1dfdfe,City,Miami,Miami,false,1932-04-25,true,US,['0000000115578663'],,"[{'count': '2', 'name': 'jazz'}, {'count': '1', 'name': 'hard bop'}, {'count': '2', 'name': 'soul jazz'}, {'count': '-1', 'name': 'death by heart surgery'}, {'count': '1', 'name': 'jump-blues'}]",1987-10-25,74e50e58-5deb-4b99-93a2-decbb365c07f,City,New York,New York,false,
ea178550-5b7b-4a24-b472-4cb2bd81ce7d,Person,57,Mirron Willis,"Willis, Mirron",male,US actor,,489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,,,,,,,false,US,,"[{'sort-name': 'Willis, Mirron E.', 'type': 'Artist name', 'alias': 'Mirron E. Willis'}]",,,,,,,,
70248960-cb53-4ea4-943a-edb18f7d336f,Person,57,Bruce Springsteen,"Springsteen, Bruce",male,,['00076333277'],489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,bb0af2e9-6ae0-4c4f-b729-c8d6444d6380,City,Long Branch,Long Branch,false,1949-09-23,false,US,['0000000121418834'],"[{'locale': 'en', 'sort-name': 'Boss, The', 'type': 'Artist name', 'alias': 'The Boss'}, {'locale': 'en', 'sort-name': 'Springsteen, Bruce', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Bruce Springsteen'}, {'sort-name': 'Bruce Springteen', 'type': 'Search hint', 'alias': 'Bruce Springteen'}, {'sort-name': 'Springsteen, Bruce Frederick Joseph', 'type': 'Legal name', 'begin-date': '1949-09-23', 'alias': 'Bruce Frederick Joseph Springsteen'}]","[{'count': '9', 'name': 'rock'}, {'count': '3', 'name': 'folk'}, {'count': '0', 'name': 'cotm'}, {'count': '1', 'name': 'american'}, {'count': '3', 'name': 'singer-songwriter'}, {'count': '1', 'name': 'usa'}, {'count': '3', 'name': 'americana'}, {'count': '0', 'name': 'américain'}, {'count': '1', 'name': 'classic rock'}, {'count': '1', 'name': 'soft rock'}, {'count': '1', 'name': 'pop rock'}, {'count': '0', 'name': 'contemporary folk'}, {'count': '2', 'name': 'rock and roll'}, {'count': '5', 'name': 'heartland rock'}, {'count': '1', 'name': 'english'}, {'count': '0', 'name': 'classic pop and rock'}, {'count': '1', 'name': 'alternative folk'}, {'count': '1', 'name': 'grammy winner'}, {'count': '1', 'name': 'singer/songwriter'}, {'count': '0', 'name': 'pop/rock'}, {'count': '1', 'name': 'englisch'}, {'count': '1', 'name': 'swinger-songwriter'}, {'count': '1', 'name': 'messiah of rock and roll'}]",,,,,,,
1f9df192-a621-4f54-8850-2c5373b7eac9,Person,57,Ludwig van Beethoven,"Beethoven, Ludwig van",male,German composer,['00002507239'],85752fda-13c4-31a3-bee5-0e5cb1f51dad,Country,Germany,Germany,false,b86b7e97-c4e2-4ec2-942b-5a6cd8eea1da,City,Bonn,Bonn,false,1770-12-17,true,DE,['0000000121268987'],"[{'locale': 'ru', 'sort-name': 'Бетховен, Людвиг ван', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Людвиг ван Бетховен'}, {'locale': 'ru', 'sort-name': 'Beethoven', 'alias': 'Бетховен'}, {'locale': 'ru', 'sort-name': 'Бетховен, Л.', 'type': 'Artist name', 'alias': 'Л. Бетховен'}, {'locale': 'lv', 'sort-name': 'Bēthovens, Ludvigs van', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Ludvigs van Bēthovens'}, {'locale': 'en', 'sort-name': 'Beethoven, L.Van', 'alias': 'L.Van Beethoven'}, {'locale': 'zh_Hant', 'sort-name': 'bèi duō fēn', 'type': 'Artist name', 'primary': 'primary', 'alias': '貝多芬'}, {'locale': 'lv', 'sort-name': 'Bēthovens, L. Van', 'alias': 'L. Van Bēthovens'}, {'sort-name': 'Beethoven', 'type': 'Artist name', 'alias': 'Beethoven'}, {'sort-name': 'Beethoven, Ludvig Von', 'alias': 'Ludvig Von Beethoven'}, {'sort-name': 'Beethoven, Ludwid van', 'alias': 'Ludwid van Beethoven'}, {'sort-name': 'Beethoven, Ludwig', 'alias': 'Ludwig Beethoven'}, {'locale': 'ja', 'sort-name': 'ベートーヴェン', 'type': 'Artist name', 'primary': 'primary', 'alias': 'ベートーヴェン'}, {'sort-name': 'Bethoveen', 'type': 'Search hint', 'alias': 'Bethoveen'}, {'sort-name': 'Beethoven, L. van', 'alias': 'L. van Beethoven'}, {'sort-name': 'Beethoven, Ludwig Von', 'alias': 'Ludwig Von Beethoven'}, {'sort-name': 'Beethoven, Ludwig Van (1770-1827)', 'alias': 'Ludwig Van Beethoven (1770-1827)'}, {'sort-name': 'Beethoven, Ludwig van (1770-1827)', 'alias': 'Beethoven, Ludwig van (1770-1827)'}, {'sort-name': 'Beethoven, Ludwig Van (1770 - 1827)', 'alias': 'Beethoven, Ludwig Van (1770 - 1827)'}, {'sort-name': 'Beethoven, Ludwig Van', 'alias': 'Beethoven, Ludwig Van'}, {'sort-name': 'L v Beethoven', 'alias': 'L v Beethoven'}, {'sort-name': 'bheetoven', 'type': 'Search hint', 'alias': 'bheetoven'}, {'sort-name': 'Beethoven, Ludwig', 'alias': 'Beethoven, Ludwig'}, {'locale': 'ko', 'sort-name': 'Beethoven', 'alias': '베토벤'}, {'sort-name': 'Beethoven, L. Von', 'alias': 'L. Von Beethoven'}, {'sort-name': 'LvB', 'type': 'Search hint', 'alias': 'LvB'}, {'sort-name': 'Beethoven, Ludwig Von', 'alias': 'Beethoven, Ludwig Von'}, {'sort-name': 'Beethoven, Ludvig van', 'alias': 'Ludvig van Beethoven'}, {'sort-name': 'Beethoven _ Ludwig Van', 'alias': 'Beethoven _ Ludwig Van'}, {'sort-name': 'Beethoven, Ludwig van, 1770-1827', 'alias': 'Beethoven, Ludwig van, 1770-1827'}, {'locale': 'en', 'sort-name': 'Beethoven, Ludwig van', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Ludwig van Beethoven'}, {'locale': 'ja', 'sort-name': 'ベートーヴェン ルートヴィヒヴァン', 'type': 'Artist name', 'alias': 'ルートヴィヒ・ヴァン・ベートーヴェン'}]","[{'count': '19', 'name': 'classical'}, {'count': '8', 'name': 'german'}, {'count': '1', 'name': 'german composer'}, {'count': '-2', 'name': 'production music'}, {'count': '2', 'name': 'opera'}, {'count': '2', 'name': 'piano'}, {'count': '2', 'name': 'pianist'}, {'count': '10', 'name': 'composer'}, {'count': '4', 'name': 'romantic'}, {'count': '1', 'name': 'european'}, {'count': '1', 'name': 'organ'}, {'count': '0', 'name': 'symphony'}, {'count': '1', 'name': 'art song'}, {'count': '1', 'name': 'mass'}, {'count': '1', 'name': 'concerto'}, {'count': '0', 'name': 'lo spirito'}, {'count': '0', 'name': 'reader s'}, {'count': '1', 'name': '32 sonatas'}, {'count': '0', 'name': 'opus 57'}, {'count': '1', 'name': 'masterworks'}, {'count': '1', 'name': 'klavierwerke'}, {'count': '0', 'name': 'piano concerto no. 5'}, {'count': '0', 'name': 'alicia de larrocha'}, {'count': '1', 'name': 'romantic classical'}, {'count': '1', 'name': 'beethoven gardiner'}]",1827-03-26,afff1a94-a98b-4322-8874-3148139ab6da,City,Wien,Wien,false,
9d10bf29-52b0-488b-a2fc-73ca5d8ff058,Person,56,Willis,Willis,male,hip-hop artist from Indianapolis,,489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,,,,,,,false,US,,,,,,,,,,
8047a401-5ca7-48dd-9d7c-2d2b822e51e6,Person,56,H. P. Lovecraft,"Lovecraft, H. P.",male,American horror author,,489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,1b4c4320-f55b-47ca-84c6-6e95dc5493b4,City,Providence,Providence,false,1890-08-20,true,US,['0000000368643291'],"[{'sort-name': 'HP Lovecraft', 'type': 'Search hint', 'alias': 'HP Lovecraft'}, {'sort-name': 'H.P. Lovecraft', 'type': 'Search hint', 'alias': 'H.P. Lovecraft'}, {'sort-name': 'Lovecraft, Howard Phillips', 'type': 'Legal name', 'alias': 'Howard Phillips Lovecraft'}]","[{'count': '1', 'name': 'has german audiobooks'}]",1937-03-15,1b4c4320-f55b-47ca-84c6-6e95dc5493b4,City,Providence,Providence,false,
550ac122-4a03-4711-a5ef-3204286e7583,Person,56,P. G. Wodehouse,"Wodehouse, P. G.",male,,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,Country,United Kingdom,United Kingdom,false,f63466fa-e170-4262-840e-85eaab2d454f,City,Guildford,Guildford,false,1881-10-15,true,GB,['0000000121308723'],,,1975-02-14,eca3f0d2-8e02-4f12-96d6-08afce3e5310,City,Southampton,Southampton,false,
bb52ec6b-2446-41f9-a7f4-b19172ca48eb,Person,56,P. Susheela,"Susheela, P.",female,South Indian cinema playback singer,,d31a9a15-537f-3669-ad53-25753ddd2772,Country,India,India,false,,,,,,1935-11-13,false,IN,,"[{'sort-name': 'Gandharva Gayaki', 'alias': 'Gandharva Gayaki'}, {'sort-name': 'Gaana Saraswati', 'alias': 'Gaana Saraswati'}, {'sort-name': 'Melody Queen', 'alias': 'Melody Queen'}, {'sort-name': 'Pulapaka Susheela', 'type': 'Legal name', 'alias': 'Pulapaka Susheela'}, {'sort-name': 'Gana kokila P. Suseela', 'alias': 'Gana kokila P. Suseela'}, {'sort-name': 'Ganakokila P.Suseela', 'alias': 'Ganakokila P.Suseela'}, {'sort-name': 'P. Susheela', 'alias': 'P. Susheela'}]","[{'count': '1', 'name': 'filmi'}]",,,,,,,
b458709f-3c83-43f1-bad1-a0f9ece9893f,Person,55,B. P. Valenzuela,B. P. Valenzuela,female,,,dcdf2469-1d20-4378-a2a2-f5f462fcc873,City,Manila,Manila,false,dcdf2469-1d20-4378-a2a2-f5f462fcc873,City,Manila,Manila,false,,false,,,,,,,,,,,
3f84f064-096b-4b91-b03c-8e4bdf253afc,Person,55,Christopher Willis,"Willis, Christopher",male,soundtrack and concert composer,['00555047452'],1f40c6e1-47ba-4e35-996f-fe6ee5840e62,City,Los Angeles,Los Angeles,false,8a754a16-0027-3a29-b6d7-2b40ea0481ed,Country,United Kingdom,United Kingdom,false,1978,false,,,"[{'locale': 'en', 'sort-name': 'Willis, Christopher Timothy', 'type': 'Legal name', 'alias': 'Christopher Timothy Willis'}]",,,,,,,,
1d10aad6-714a-40a5-8f6e-14be37ac3498,Person,55,Kelly Willis,"Willis, Kelly",female,,,489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,15ee9075-af86-4013-8cc3-ecb05fad763b,City,Lawton,Lawton,false,1968-10-02,false,US,['0000000114398089'],,"[{'count': '1', 'name': 'folk'}, {'count': '2', 'name': 'country'}, {'count': '1', 'name': 'singer/songwriter'}]",,,,,,,
bcc5fb7c-e8c8-4c2e-8f64-c46f1ea2b974,Group,55,P-MODEL,P-MODEL,,Japanese electronic rock band,,2db42837-c832-3c27-b4a3-08198f75693c,Country,Japan,Japan,false,,,,,,1979,true,JP,,,"[{'count': '1', 'name': 'likedis auto'}]",2000,,,,,,
e68b90fe-03ff-4f56-b9ce-714b561db1c7,Person,55,Willis.,Willis.,,lo‐fi beatmaker,,,,,,,,,,,,,false,,,,"[{'count': '1', 'name': 'downtempo'}, {'count': '1', 'name': 'instrumental'}, {'count': '1', 'name': 'hip hop'}, {'count': '1', 'name': 'lo-fi'}, {'count': '1', 'name': 'boom bap'}, {'count': '1', 'name': 'chillwave'}, {'count': '1', 'name': 'instrumental hip hop'}, {'count': '1', 'name': 'lo-fi hip hop'}]",,,,,,,
9ec2647e-e08e-4fad-add2-823cffcd4188,Person,55,Willis,Willis,,Australian hip-hop MC,,106e0bec-b638-3b37-b731-f53d507dc00e,Country,Australia,Australia,false,,,,,,,false,AU,,,,,,,,,,
0153b979-aa2c-408b-84ec-886007e2b425,Person,55,P/D(B),P/D(B),male,,,23d10872-f5ae-3f0c-bf55-332788a16ecb,Country,Sweden,Sweden,false,,,,,,,false,SE,,,,,,,,,,
ef4e451e-a421-458a-a27f-b64aaf1c7ec0,Person,55,Morgan Willis,"Willis, Morgan",male,Synthwave,,08310658-51eb-3801-80de-5a0739207115,Country,France,France,false,,,,,,,false,FR,,,,,,,,,,
cc907f42-e719-48dd-b9c0-56471422e678,Person,54,P. B. Stout,"Stout, P. B.",,,,,,,,,,,,,,,false,,,,,,,,,,,
a2ce305e-9be9-4987-a8fe-ab9c85bf402f,Person,54,P-B. Souverbie,"Souverbie, P-B.",,,,,,,,,,,,,,,false,,,,,,,,,,,
27dc05cf-01bf-4f5b-bfc8-6a9d9753e48a,Group,54,Willis,Willis,,"band from Elmhurst, IL",,489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,,,,,,2012-03-01,false,US,,,,,,,,,,
