id,type,ext:score,name,sort-name,gender,country,isni-list,area.id,area.type,area.name,area.sort-name,area.life-span.ended,begin-area.id,begin-area.type,begin-area.name,begin-area.sort-name,begin-area.life-span.ended,end-area.id,end-area.type,end-area.name,end-area.sort-name,end-area.life-span.ended,life-span.begin,life-span.end,life-span.ended,ipi-list,alias-list,tag-list,disambiguation,area.life-span.begin
a16e47f5-aa54-47fe-87e4-bb8af91a9fdd,Person,39,Ennio Morricone,"Morricone, Ennio",male,IT,"['0000000121225602', '0000000368638409', '0000000368638417']",c6500277-9a3d-349b-bf30-41afdbf42add,Country,Italy,Italy,false,dccd77b2-bd3d-49eb-a98f-fd58e87f481e,City,Roma,Roma,false,dccd77b2-bd3d-49eb-a98f-fd58e87f481e,City,Roma,Roma,false,1928-11-10,2020-07-06,true,['00021552128'],"[{'sort-name': 'Dansavio', 'alias': 'Dansavio'}, {'sort-name': 'Maestro Ennio Morricone', 'type': 'Search hint', 'alias': 'Maestro Ennio Morricone'}, {'sort-name': 'Leo Nicols', 'type': 'Search hint', 'alias': 'Leo Nicols'}, {'sort-name': 'Ennio Marricone', 'type': 'Search hint', 'alias': 'Ennio Marricone'}, {'sort-name': 'Leo Nicholls', 'type': 'Search hint', 'alias': 'Leo Nicholls'}, {'sort-name': 'Ennio Morricono', 'type': 'Search hint', 'alias': 'Ennio Morricono'}, {'sort-name': 'Dan Savvio', 'type': 'Search hint', 'alias': 'Dan Savvio'}, {'sort-name': 'Enio Morricone', 'type': 'Search hint', 'alias': 'Enio Morricone'}, {'sort-name': 'Leon Nichols', 'type': 'Search hint', 'alias': 'Leon Nichols'}, {'sort-name': 'Leo Nichol', 'type': 'Search hint', 'alias': 'Leo Nichol'}, {'sort-name': 'Dann Savio', 'type': 'Search hint', 'alias': 'Dann Savio'}, {'sort-name': 'Dan Sawio', 'type': 'Search hint', 'alias': 'Dan Sawio'}, {'sort-name': 'Dan Savvo', 'type': 'Search hint', 'alias': 'Dan Savvo'}, {'sort-name': 'Leo Nickols', 'type': 'Search hint', 'alias': 'Leo Nickols'}, {'sort-name': 'Leo Nicchols', 'type': 'Search hint', 'alias': 'Leo Nicchols'}, {'sort-name': 'Enno Morricone', 'type': 'Search hint', 'alias': 'Enno Morricone'}, {'sort-name': 'E. Moriccone', 'type': 'Search hint', 'alias': 'E. Moriccone'}, {'sort-name': 'Ennio Moricone', 'type': 'Search hint', 'alias': 'Ennio Moricone'}, {'sort-name': 'Ennio Mozzicone', 'type': 'Search hint', 'alias': 'Ennio Mozzicone'}, {'sort-name': 'Dan Saivo', 'type': 'Search hint', 'alias': 'Dan Saivo'}, {'sort-name': 'Dan Savo', 'type': 'Search hint', 'alias': 'Dan Savo'}, {'sort-name': 'Den Savio', 'type': 'Search hint', 'alias': 'Den Savio'}, {'sort-name': 'Don Savio', 'type': 'Search hint', 'alias': 'Don Savio'}, {'sort-name': 'Ennio Marcone', 'type': 'Search hint', 'alias': 'Ennio Marcone'}, {'sort-name': 'Ennio Morricone Orchestra', 'type': 'Search hint', 'alias': 'Ennio Morricone Orchestra'}, {'sort-name': 'Savio, Dan', 'type': 'Artist name', 'alias': 'Dan Savio'}, {'sort-name': 'Nichols, Leo', 'type': 'Artist name', 'alias': 'Leo Nichols'}, {'sort-name': 'Morricone', 'type': 'Search hint', 'alias': 'Morricone'}, {'sort-name': 'Enrico Morricone', 'type': 'Search hint', 'alias': 'Enrico Morricone'}, {'sort-name': 'Ennio Morriconne', 'type': 'Search hint', 'alias': 'Ennio Morriconne'}, {'sort-name': 'Morricone, Ennio', 'type': 'Legal name', 'alias': 'Ennio Morricone'}, {'locale': 'ja', 'sort-name': 'エンニオ・モリコーネ', 'type': 'Artist name', 'primary': 'primary', 'alias': 'エンニオ・モリコーネ'}, {'sort-name': 'E.Morricone', 'type': 'Search hint', 'alias': 'E.Morricone'}, {'sort-name': 'Ernio Morricone', 'type': 'Search hint', 'alias': 'Ernio Morricone'}, {'sort-name': 'Enio Moricone', 'type': 'Search hint', 'alias': 'Enio Moricone'}]","[{'count': '4', 'name': 'soundtrack'}, {'count': '2', 'name': 'classical'}, {'count': '0', 'name': 'orchestral'}, {'count': '3', 'name': 'italian'}, {'count': '1', 'name': 'soundtrack composer'}, {'count': '0', 'name': 'score'}, {'count': '2', 'name': 'composer'}, {'count': '-1', 'name': 'lounge'}, {'count': '1', 'name': 'film score'}, {'count': '1', 'name': 'european'}, {'count': '1', 'name': 'film soundtrack'}, {'count': '1', 'name': 'easy listening soundtracks and musicals'}, {'count': '1', 'name': 'film composer'}, {'count': '1', 'name': 'soundtracks'}, {'count': '4', 'name': 'modern classical'}, {'count': '-1', 'name': 'library music'}, {'count': '1', 'name': 'spaghetti western'}, {'count': '-1', 'name': 'gui la testa'}, {'count': '1', 'name': 'television music'}, {'count': '1', 'name': 'television composer'}, {'count': '0', 'name': 'the scarlet and the black'}, {'count': '0', 'name': '72 meters'}, {'count': '1', 'name': '2008 universal fire victim'}]",Italian classical and score composer,
84306022-264d-4351-a710-adb828e38a23,Person,39,H. G. Wells,"Wells, H. G.",male,GB,['0000000122832703'],8a754a16-0027-3a29-b6d7-2b40ea0481ed,Country,United Kingdom,United Kingdom,false,71d7ce55-816c-4e64-8dbf-e2289a696354,Subdivision,Bromley,Bromley,false,f03d09b3-39dc-4083-afd6-159e3f0d462f,City,London,London,false,1866-09-21,1946-08-13,true,,"[{'locale': 'en', 'sort-name': 'Wells, H. G.', 'type': 'Artist name', 'primary': 'primary', 'alias': 'H. G. Wells'}, {'sort-name': 'H.G. Wells', 'type': 'Search hint', 'alias': 'H.G. Wells'}, {'locale': 'en', 'sort-name': 'Wells, Herbert George', 'type': 'Legal name', 'alias': 'Herbert George Wells'}]","[{'count': '1', 'name': 'has german audio plays'}, {'count': '0', 'name': 'audiobook'}, {'count': '1', 'name': 'has german audiobooks'}, {'count': '0', 'name': 'audio drama'}, {'count': '1', 'name': 'novelist'}, {'count': '1', 'name': 'author'}]",,
ff36c102-8091-4616-9b1a-5c3d1baa3d81,,39,W. J. G. Bates,"Bates, W. J. G.",,,,,,,,,,,,,,,,,,,,,false,,,,,
394f4f7e-3a71-4442-ba1f-9e861fa0d1e5,,39,Marshall,Marshall,,,,,,,,,,,,,,,,,,,,,false,,,,,
681e8111-4737-484c-b1c4-4c4e4c7979cc,Group,39,W's,W's,,,,,,,,,,,,,,,,,,,,,false,,,,,
f95553af-4575-4684-9656-42bc878c40e2,Person,39,Aaron Marshall,"Marshall, Aaron",male,US,,489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,,,,,,,,,,,,,false,,,"[{'count': '1', 'name': 'chillout'}, {'count': '1', 'name': 'ambient'}, {'count': '1', 'name': 'nature sounds'}, {'count': '1', 'name': 'chillsynth'}]",US ambient musician,
d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Person,38,Johnny Cash,"Cash, Johnny",male,US,['0000000108823456'],489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,7f8e9d30-1e5f-48aa-8d12-8f8dcd178461,City,Kingsland,Kingsland,false,e68879f9-bd95-41ff-96ba-c082ff37cc74,City,Nashville,Nashville,false,1932-02-26,2003-09-12,true,['00005462217'],"[{'sort-name': 'Johhny Cash', 'alias': 'Johhny Cash'}, {'sort-name': 'Jonny Cash', 'alias': 'Jonny Cash'}, {'sort-name': 'Cash, J. R.', 'type': 'Legal name', 'alias': 'J. R. Cash'}, {'sort-name': 'Cash, John R.', 'type': 'Artist name', 'alias': 'John R. Cash'}]","[{'count': '2', 'name': 'rock'}, {'count': '6', 'name': 'folk'}, {'count': '1', 'name': 'american'}, {'count': '4', 'name': 'blues'}, {'count': '2', 'name': 'singer-songwriter'}, {'count': '5', 'name': 'rockabilly'}, {'count': '18', 'name': 'country'}, {'count': '5', 'name': 'americana'}, {'count': '1', 'name': 'classic rock'}, {'count': '1', 'name': 'spoken word'}, {'count': '2', 'name': 'contemporary folk'}, {'count': '3', 'name': 'gospel'}, {'count': '2', 'name': 'rock and roll'}, {'count': '4', 'name': 'outlaw country'}, {'count': '1', 'name': 'traditional folk'}, {'count': '2', 'name': 'traditional country'}, {'count': '0', 'name': 'favorite'}, {'count': '1', 'name': 'classic country'}, {'count': '-1', 'name': 'death by diabetes'}, {'count': '3', 'name': 'country gospel'}, {'count': '1', 'name': 'little'}, {'count': '0', 'name': 'cowboy'}, {'count': '0', 'name': 'osteraker'}, {'count': '0', 'name': 'johnny cash rock island'}, {'count': '1', 'name': 'arkansas country'}]",country music legend,
256469d9-88b9-4083-91b6-f3e341b27c96,Group,38,Marshall Law,Marshall Law,,GB,['0000000115074086'],8a754a16-0027-3a29-b6d7-2b40ea0481ed,Country,United Kingdom,United Kingdom,false,226c4dca-ef2a-4d4b-ba25-4118d116557a,City,Birmingham,Birmingham,false,,,,,,1987,2010,true,,,"[{'count': '1', 'name': 'speed metal'}, {'count': '1', 'name': 'heavy metal'}, {'count': '1', 'name': 'metal'}, {'count': '1', 'name': 'power metal'}]",,
a8dfbbef-a9e5-4499-9cca-bcf0d4905a2e,Group,38,Liquid G.,Liquid G.,,BE,,5b8a5ee5-0bb3-34cf-9a75-c27c44e341fc,Country,Belgium,Belgium,false,,,,,,,,,,,1987,,false,,,,Peter Van Bogaert,
978e9cd6-6b1b-4c7c-ab9a-c5e459b8213c,,38,Marshall,Marshall,,,,,,,,,,,,,,,,,,,,,false,,,,juke,
eea8a864-fcda-4602-9569-38ab446decd6,Person,38,Louis Armstrong,"Armstrong, Louis",male,US,['0000000110198071'],489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,3c5a0506-d852-4e96-8d1e-d8126328f3be,City,New Orleans,New Orleans,false,fb3ad447-5b4a-4b47-b7a8-fbd73e9689e5,District,Corona,Corona,false,1901-08-04,1971-07-06,true,['00001334546'],"[{'locale': 'en', 'sort-name': 'Armstrong', 'alias': 'Armstrong'}, {'sort-name': 'Armstrong, Louis and His Friends', 'alias': 'Louis Armstrong and His Friends'}, {'sort-name': 'Armstrong, Louis Daniel', 'type': 'Legal name', 'alias': 'Louis Daniel Armstrong'}, {'sort-name': 'Loius Armstrong', 'alias': 'Loius Armstrong'}, {'sort-name': 'Louis Armstrong with The Commanders', 'alias': 'Louis Armstrong with The Commanders'}, {'sort-name': 'Louise Armstrong', 'alias': 'Louise Armstrong'}, {'sort-name': 'Loouis Aemstrong', 'alias': 'Loouis Aemstrong'}, {'sort-name': 'Louis Arnstrong', 'alias': 'Louis Arnstrong'}, {'sort-name': 'Louis Armostrong', 'alias': 'Louis Armostrong'}, {'sort-name': 'Luis Armstrong', 'alias': 'Luis Armstrong'}, {'sort-name': 'Louis Amstrong', 'alias': 'Louis Amstrong'}, {'sort-name': 'Armstrong Louis', 'alias': 'Armstrong Louis'}, {'sort-name': 'Louie Armstrong', 'alias': 'Louie Armstrong'}, {'sort-name': 'Armstrong, Louis', 'alias': 'Armstrong, Louis'}, {'sort-name': 'Armstrong, Louis (Satchmo)', 'alias': 'Armstrong, Louis (Satchmo)'}, {'sort-name': 'Louis Armstrong: Satchmo', 'alias': 'Louis Armstrong: Satchmo'}, {'sort-name': 'Armstrong, Louis & The Commanders', 'alias': 'Louis Armstrong & The Commanders'}, {'locale': 'ja', 'sort-name': 'ルイ・アームストロング', 'type': 'Artist name', 'alias': 'ルイ・アームストロング'}]","[{'count': '1', 'name': 'pop'}, {'count': '9', 'name': 'jazz'}, {'count': '0', 'name': 'american'}, {'count': '3', 'name': 'swing'}, {'count': '2', 'name': 'gospel'}, {'count': '3', 'name': 'vocal jazz'}, {'count': '4', 'name': 'dixieland'}, {'count': '0', 'name': 'classic pop and rock'}, {'count': '2', 'name': 'traditional pop'}, {'count': '0', 'name': 'sm'}, {'count': '-1', 'name': 'death by heart attack'}, {'count': '0', 'name': 'aa0003000'}, {'count': '1', 'name': '2008 universal fire victim'}]",,
fff8c6c7-b212-4724-8a3e-ec624031eb68,Person,38,Michael Marshall,"Marshall, Michael",male,US,,489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,f9719692-c39a-4d9c-bf8c-dd4035b09534,City,Berkeley,Berkeley,false,,,,,,1965-10-06,,false,,"[{'sort-name': 'Marshall, Mike', 'alias': 'Mike Marshall'}]",,"US hip-hop/R&B vocalist/producer, member of Timex Social Club",
4144adc5-259e-4505-96ce-28f6d64b1c72,Group,38,W,W,,JP,,2db42837-c832-3c27-b4a3-08198f75693c,Country,Japan,Japan,false,,,,,,,,,,,,,false,,,,THE IDOLM@STER SideM,
5441c29d-3602-4898-b1a1-b77fa23b8e50,Person,38,David Bowie,"Bowie, David",male,,"['0000000114448576', '0000000458257298']",9d5dd675-3cf4-4296-9e39-67865ebee758,Subdivision,England,England,false,61941444-5a83-43e2-ba48-4db7438e0f26,District,Brixton,Brixton,false,74e50e58-5deb-4b99-93a2-decbb365c07f,City,New York,New York,false,1947-01-08,2016-01-10,true,"['00003960406', '00015471209']","[{'sort-name': 'Jones, Davy', 'type': 'Artist name', 'end-date': '1965', 'alias': 'Davy Jones'}, {'sort-name': 'Ziggy Stardust', 'alias': 'Ziggy Stardust'}, {'sort-name': 'David Jones', 'type': 'Search hint', 'alias': 'David Jones'}, {'sort-name': 'Jones, David Robert', 'type': 'Legal name', 'alias': 'David Robert Jones'}, {'locale': 'ja', 'sort-name': 'デビッド・ボウイ', 'alias': 'デビッド・ボウイ'}, {'sort-name': 'Bowie', 'alias': 'Bowie'}, {'sort-name': 'Davie Bowie', 'alias': 'Davie Bowie'}, {'sort-name': 'The Thin White Duke', 'alias': 'The Thin White Duke'}, {'locale': 'ja', 'sort-name': 'デヴィッド・ボウイ', 'alias': 'デヴィッド・ボウイ'}, {'sort-name': '데이비드 보위', 'type': 'Search hint', 'alias': '데이비드 보위'}, {'sort-name': 'Дэвид Боуи', 'type': 'Search hint', 'alias': 'Дэвид Боуи'}, {'sort-name': 'Davis Bowie', 'alias': 'Davis Bowie'}]","[{'count': '3', 'name': 'rock'}, {'count': '5', 'name': 'pop'}, {'count': '3', 'name': 'alternative rock'}, {'count': '0', 'name': 'experimental'}, {'count': '3', 'name': 'british'}, {'count': '1', 'name': 'singer-songwriter'}, {'count': '3', 'name': 'uk'}, {'count': '0', 'name': 'britannique'}, {'count': '2', 'name': 'soul'}, {'count': '11', 'name': 'glam rock'}, {'count': '13', 'name': 'art rock'}, {'count': '2', 'name': 'psychedelic pop'}, {'count': '2', 'name': 'experimental rock'}, {'count': '1', 'name': 'pop rock'}, {'count': '2', 'name': 'blue-eyed soul'}, {'count': '0', 'name': 'english'}, {'count': '0', 'name': 'classic pop and rock'}, {'count': '1', 'name': 'post-disco'}, {'count': '1', 'name': 'death by liver cancer'}, {'count': '0', 'name': 'pop/rock'}, {'count': '2', 'name': 'art pop'}, {'count': '0', 'name': 'server name'}, {'count': '0', 'name': 'killed by 2016!'}]",,
62d4166f-ceb4-4799-9a69-a13f56c6d3c0,,38,Marshall,Marshall,,,,,,,,,,,,,,,,,,,,,false,,,,writer,
e71771c6-5687-4efa-9b13-85489ca8667e,,38,Marshall,Marshall,,,,,,,,,,,,,,,,,,,,,false,,,,The Bridge Music Project,
5c28c5a2-f820-4d5c-a349-bccd2a3bda31,Person,38,Wayne Marshall,"Marshall, Wayne",male,GB,"['0000000119047691', '0000000383121467']",8a754a16-0027-3a29-b6d7-2b40ea0481ed,Country,United Kingdom,United Kingdom,false,7b0cb0ed-8ed8-4d56-8920-cc9c1f9341bb,City,Oldham,Oldham,false,,,,,,1961-01-13,,false,,,"[{'count': '1', 'name': 'conductor'}, {'count': '1', 'name': 'british conductor'}, {'count': '1', 'name': 'british pianist'}, {'count': '1', 'name': 'classical'}, {'count': '1', 'name': 'pianist'}]","British pianist, organist and conductor",
1b1f50d1-4746-468b-a6a2-7db7200d3dfc,Person,38,G Herbo,G Herbo,male,US,['0000000451074261'],489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,29a709d8-0320-493e-8d0c-f2c386662b7f,City,Chicago,Chicago,false,,,,,,1994-11-08,,false,['00715135665'],"[{'sort-name': 'Wright, Herbert Randall', 'type': 'Legal name', 'alias': 'Herbert Randall Wright'}, {'sort-name': 'Wright, Herbert', 'type': 'Legal name', 'alias': 'Herbert Wright'}, {'sort-name': 'Wright, Herbert Randall, III', 'type': 'Legal name', 'alias': 'Herbert Randall Wright III'}, {'sort-name': 'Lil Herb', 'alias': 'Lil Herb'}]",,fka Lil Herb,
f1bedf1f-4445-4651-9c35-f4a3f3860a13,Person,38,Giuseppe Verdi,"Verdi, Giuseppe",male,IT,['0000000120957510'],c6500277-9a3d-349b-bf30-41afdbf42add,Country,Italy,Italy,false,53ef3e36-f288-4ef5-b4cf-1725f7fc77d4,City,Le Roncole,Le Roncole,false,d793f202-faf0-4de8-83e2-9ddfca54a35f,City,Milano,Milano,false,1813-10-10,1901-01-27,true,['00031827792'],"[{'sort-name': 'Giseppe Verdi', 'type': 'Search hint', 'alias': 'Giseppe Verdi'}, {'sort-name': 'Giusseppe Verdi', 'type': 'Search hint', 'alias': 'Giusseppe Verdi'}, {'sort-name': 'Guiseppe Verdi', 'type': 'Search hint', 'alias': 'Guiseppe Verdi'}, {'locale': 'ja', 'sort-name': 'ジュゼッペ・ヴェルディ', 'alias': 'ジュゼッペ・ヴェルディ'}, {'locale': 'ja', 'sort-name': 'ヴェルディ', 'alias': 'ヴェルディ'}, {'sort-name': 'Verdi, Giuseppe Fortunino Francesco', 'type': 'Legal name', 'alias': 'Giuseppe Fortunino Francesco Verdi'}, {'locale': 'lv', 'sort-name': 'Džuzepe Verdi', 'primary': 'primary', 'alias': 'Džuzepe Verdi'}, {'sort-name': 'Verdi, Giuseppe', 'alias': 'Verdi, Giuseppe'}, {'sort-name': 'Giuseppi Verdi', 'alias': 'Giuseppi Verdi'}, {'sort-name': 'Verdi', 'type': 'Artist name', 'alias': 'Verdi'}, {'sort-name': 'Verdi Va', 'alias': 'Verdi Va'}, {'sort-name': 'G. Verdi', 'alias': 'G. Verdi'}, {'sort-name': 'La Traviata', 'alias': 'La Traviata'}, {'locale': 'en', 'sort-name': 'Verdi, Giuseppe', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Giuseppe Verdi'}]","[{'count': '3', 'name': 'classical'}, {'count': '3', 'name': 'italian'}, {'count': '-1', 'name': 'production music'}, {'count': '5', 'name': 'opera'}, {'count': '2', 'name': 'composer'}, {'count': '1', 'name': 'european'}]",Italian opera composer,
a4ac255f-9775-4c16-8642-7f51502e45dd,Person,38,Stephen King,"King, Stephen",male,US,"['0000000120213263', '0000000121446296']",489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,71e43d18-c6f2-4c6f-8026-5f85af905bcd,City,Portland,Portland,false,,,,,,1947-09-21,,false,,,"[{'count': '1', 'name': 'has german audio plays'}, {'count': '1', 'name': 'writer'}, {'count': '1', 'name': 'audio drama'}, {'count': '1', 'name': 'horror'}, {'count': '1', 'name': 'has german audiobooks'}, {'count': '1', 'name': 'author'}, {'count': '1', 'name': 'on writing'}, {'count': '1', 'name': 'audiobook'}, {'count': '1', 'name': 'fantasy'}]",author,
8b763a0b-7951-4d24-b12a-58c2ab6cce8e,Group,38,Dario G,Dario G,,GB,['0000000106806038'],8a754a16-0027-3a29-b6d7-2b40ea0481ed,Country,United Kingdom,United Kingdom,false,12a05b13-0b43-4318-b5de-73da94eb63fd,City,Crewe,Crewe,false,,,,,,1996,,false,,"[{'sort-name': 'DarioG', 'alias': 'DarioG'}, {'sort-name': 'Dario G.', 'alias': 'Dario G.'}, {'sort-name': 'Dario', 'alias': 'Dario'}, {'sort-name': 'Dario G. / Chyme (5inch Version)', 'alias': 'Dario G. / Chyme (5inch Version)'}, {'sort-name': 'Daio G', 'alias': 'Daio G'}]","[{'count': '1', 'name': 'house'}, {'count': '1', 'name': 'dance'}, {'count': '1', 'name': 'pop and chart'}]",,
ee00f4e7-9632-40ae-a4b7-764682033960,Group,38,Marshall Family,Marshall Family,,,['0000000094164794'],,,,,,,,,,,,,,,,,,false,,,,,
623acc6e-afaa-4324-b137-b974df84872b,Person,38,Larry Marshall,"Marshall, Larry",male,JM,['0000000077360742'],2dd47a64-91d5-3b13-bc94-80043ed063d7,Country,Jamaica,Jamaica,false,2ebfa9d9-2dbb-492e-a4a6-cf1a36a87068,Subdivision,Saint Ann,Saint Ann,false,4a9aeb42-3763-4234-8fb8-1167ac1dfdfe,City,Miami,Miami,false,1941-12-17,2017-08-24,true,,,,,
53218007-07c1-4634-a4ad-57cdbe18bc17,Person,38,Ras G,Ras G,male,US,,489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,City,Los Angeles,Los Angeles,false,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,City,Los Angeles,Los Angeles,false,1978-12-11,2019-07-29,true,,"[{'sort-name': 'Shorter, Gregory, Jr.', 'type': 'Legal name', 'alias': 'Gregory Shorter, Jr.'}]",,,
3b8081c2-3b1b-48f0-acc9-165437eb342e,Group,38,V+W,V+W,,CZ,,51d34c28-61bf-3d21-849f-7492672a9d44,Country,Czechia,Czechia,false,,,,,,,,,,,1927,1948,true,,,,Jiří Voskovec & Jan Werich,1993-01-01
3cd3882c-00f8-4362-a0c2-ad89ed248533,Person,38,Robert Schumann,"Schumann, Robert",male,DE,['0000000120955419'],85752fda-13c4-31a3-bee5-0e5cb1f51dad,Country,Germany,Germany,false,23cc5e77-9e75-485f-9d9f-5208b514aa15,City,Zwickau,Zwickau,false,b86b7e97-c4e2-4ec2-942b-5a6cd8eea1da,City,Bonn,Bonn,false,1810-06-08,1856-07-29,true,,"[{'locale': 'en', 'sort-name': 'Schumann, Robert', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Robert Schumann'}, {'sort-name': 'Schuhmann, Robert', 'alias': 'Robert Schuhmann'}, {'sort-name': 'シューマン', 'alias': 'シューマン'}, {'sort-name': 'Scuman', 'type': 'Search hint', 'alias': 'Scuman'}, {'sort-name': 'Schuman', 'type': 'Search hint', 'alias': 'Schuman'}, {'sort-name': 'Schumann', 'alias': 'Schumann'}, {'sort-name': 'R. Schumann', 'type': 'Search hint', 'alias': 'R. Schumann'}, {'sort-name': 'Robert Schmann', 'type': 'Search hint', 'alias': 'Robert Schmann'}, {'sort-name': '슈만', 'alias': '슈만'}, {'sort-name': 'R Schumann', 'type': 'Search hint', 'alias': 'R Schumann'}, {'sort-name': 'Robert Shumann', 'type': 'Search hint', 'alias': 'Robert Shumann'}, {'sort-name': 'R.Schumann', 'type': 'Search hint', 'alias': 'R.Schumann'}, {'sort-name': 'Shcumann', 'type': 'Search hint', 'alias': 'Shcumann'}, {'sort-name': 'Schuhmann', 'type': 'Search hint', 'alias': 'Schuhmann'}, {'sort-name': 'Shcuman', 'type': 'Search hint', 'alias': 'Shcuman'}, {'sort-name': 'Scumann', 'type': 'Search hint', 'alias': 'Scumann'}]","[{'count': '1', 'name': 'german'}, {'count': '2', 'name': 'composer'}, {'count': '0', 'name': 'german composer'}, {'count': '2', 'name': 'romantic'}, {'count': '4', 'name': 'classical'}, {'count': '1', 'name': 'romantic classical'}, {'count': '1', 'name': 'to clean up'}]",German classical composer,
32db1afb-da24-4f74-a427-4088a114c6c5,Person,38,Kenneth W. Harl,"Harl, Kenneth W.",male,US,,489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,,,,,,,,,,,,,false,,,,,
54799c0e-eb45-4eea-996d-c4d71a63c499,Person,38,Ella Fitzgerald,"Fitzgerald, Ella",female,US,['0000000108548546'],489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,3b1f4237-f431-4236-9ccb-8adb1745256c,City,Newport News,Newport News,false,73d8cbdd-3149-4cb6-a36d-1ef2036a8b88,City,Beverly Hills,Beverly Hills,false,1917-04-25,1996-06-15,true,['00010318443'],"[{'locale': 'en', 'sort-name': 'Fitzgerald', 'alias': 'Fitzgerald'}, {'locale': 'ja', 'sort-name': 'エラ・フィッツジェラルド', 'type': 'Artist name', 'alias': 'エラ・フィッツジェラルド'}, {'sort-name': 'Ella Fiztgerald', 'alias': 'Ella Fiztgerald'}, {'sort-name': 'Ella Fiztgerarld', 'alias': 'Ella Fiztgerarld'}, {'sort-name': 'Ella Fitzgerard', 'alias': 'Ella Fitzgerard'}, {'sort-name': 'Ella Jane Fitzgerald', 'type': 'Legal name', 'alias': 'Ella Jane Fitzgerald'}, {'sort-name': 'First Lady of Song', 'type': 'Search hint', 'alias': 'First Lady of Song'}, {'sort-name': 'Queen of Jazz', 'type': 'Search hint', 'alias': 'Queen of Jazz'}, {'sort-name': 'Lady Ella', 'type': 'Search hint', 'alias': 'Lady Ella'}]","[{'count': '1', 'name': 'pop'}, {'count': '8', 'name': 'jazz'}, {'count': '0', 'name': 'american'}, {'count': '1', 'name': 'blues'}, {'count': '0', 'name': 'ballads'}, {'count': '3', 'name': 'swing'}, {'count': '2', 'name': 'big band'}, {'count': '4', 'name': 'vocal jazz'}, {'count': '0', 'name': 'classic pop and rock'}, {'count': '1', 'name': 'standards'}, {'count': '-1', 'name': 'death by diabetes'}, {'count': '1', 'name': '2008 universal fire victim'}]",,
452b6b91-7275-41da-acaa-d1de3bebb765,Person,38,Marshall Styler,Marshall Styler,,US,,489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,,,,,,,,,,,,,false,,"[{'sort-name': 'Marshall James Styler', 'alias': 'Marshall James Styler'}]",,"Based in Fredericksburg, TX",
94c16d99-bb65-4bc2-a717-090a26e31c83,Person,38,Steve Marshall,"Marshall, Steve",male,,,,,,,,,,,,,,,,,,,,false,,,,production music,
6c959a76-808e-4a5c-b479-e076ff0d7ae7,Person,38,David Nathan,"Nathan, David",male,DE,['0000000017122603'],85752fda-13c4-31a3-bee5-0e5cb1f51dad,Country,Germany,Germany,false,c9ac1239-e832-41bc-9930-e252a1fd1105,City,Berlin,Berlin,false,,,,,,1971-03-16,,false,,,"[{'count': '1', 'name': 'german audiobook reader'}]",German voice actor and reciter,
03424c93-e5f9-438a-ab9f-2e71440e2b26,Person,38,Gina G,Gina G,female,AU,['0000000055187029'],106e0bec-b638-3b37-b731-f53d507dc00e,Country,Australia,Australia,false,782d4fa5-dfbf-4558-87bf-c41043f5a2a1,City,Brisbane,Brisbane,false,,,,,,1970-08-03,,false,['00179131267'],"[{'locale': 'en_AU', 'sort-name': 'Gardiner, Gina Mary', 'type': 'Legal name', 'alias': 'Gina Mary Gardiner'}]","[{'count': '1', 'name': 'australian'}]",,
